City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Weather Description
467,Mahibadhoo,3.7833,72.9667,81.05,79,34,11.95,MV,2021-02-06 18:06:06,scattered clouds
468,Saint-Pierre,-21.3393,55.4781,80.6,83,40,4.61,RE,2021-02-06 18:06:06,scattered clouds
469,Langfang,39.5097,116.6947,37.99,49,40,3.0,CN,2021-02-06 18:06:06,scattered clouds
470,Luanda,-8.8368,13.2343,80.6,78,20,9.22,AO,2021-02-06 18:06:06,few clouds
471,Dawei,14.0833,98.2,70.36,68,0,2.57,MM,2021-02-06 18:06:06,clear sky
472,Perth,-31.9333,115.8333,64.4,77,90,17.27,AU,2021-02-06 18:02:35,light rain
473,Shetpe,44.1667,52.1167,32.76,85,47,12.44,KZ,2021-02-06 18:06:06,scattered clouds
474,Ossora,59.2353,163.0719,16.29,93,100,22.64,RU,2021-02-06 18:06:06,overcast clouds
475,Gat,31.61,34.7642,62.01,100,14,1.79,IL,2021-02-06 18:02:00,few clouds
476,Usinsk,65.9939,57.5281,-31.99,82,31,14.38,RU,2021-02-06 18:06:06,scattered clouds
477,Taltal,-25.4,-70.4833,68.9,61,19,5.48,CL,2021-02-06 18:06:06,few clouds
478,Bajina Basta,43.9708,19.5675,51.8,54,0,6.91,RS,2021-02-06 18:06:07,clear sky
479,Shache,38.4167,77.2406,32.65,77,15,3.94,CN,2021-02-06 18:06:07,few clouds
480,Salalah,17.0151,54.0924,75.2,69,40,9.22,OM,2021-02-06 18:06:07,scattered clouds
481,Pisco,-13.7,-76.2167,75.99,83,75,10.36,PE,2021-02-06 18:06:07,broken clouds
482,Emba,48.8264,58.1442,12.79,95,98,14.74,KZ,2021-02-06 18:06:07,overcast clouds
483,Olavarria,-36.8927,-60.3225,96.57,14,0,2.64,AR,2021-02-06 18:06:07,clear sky
484,Pochutla,15.7432,-96.4661,84.2,65,40,11.5,MX,2021-02-06 18:06:07,scattered clouds
485,Willowmore,-33.2926,23.4895,74.1,40,0,8.68,ZA,2021-02-06 18:06:07,clear sky
486,Bolshoy Kamen,43.1225,132.3583,6.8,66,64,8.95,RU,2021-02-06 18:06:07,broken clouds
487,Bajil,15.0584,43.2851,74.43,69,10,9.04,YE,2021-02-06 18:06:07,clear sky
488,Kushiro,42.975,144.3747,25.59,97,96,8.55,JP,2021-02-06 18:04:14,overcast clouds
489,Dingli,35.8614,14.3822,63.0,94,0,6.91,MT,2021-02-06 18:01:08,clear sky
490,Bajram Curri,42.3554,20.0784,50.0,87,20,4.61,AL,2021-02-06 18:06:08,few clouds
491,Pierre,44.3683,-100.351,3.2,51,1,17.27,US,2021-02-06 18:04:56,clear sky
492,Utete,-7.986,38.758,75.54,90,35,3.62,TZ,2021-02-06 18:06:08,scattered clouds
493,Clinton,42.587,-82.9199,21.99,73,75,13.8,US,2021-02-06 18:03:49,broken clouds
494,Povenets,62.8487,34.8262,10.11,94,100,8.23,RU,2021-02-06 18:06:08,overcast clouds
495,Omboue,-1.5746,9.2618,79.74,87,99,7.47,GA,2021-02-06 18:06:08,moderate rain
496,Ternate,0.8,127.4,79.88,81,100,0.74,ID,2021-02-06 18:06:08,overcast clouds
497,Zheleznodorozhnyy,55.7503,38.0042,3.2,66,75,17.9,RU,2021-02-06 18:06:08,broken clouds
498,Oskaloosa,41.2964,-92.6444,10.4,79,90,16.11,US,2021-02-06 18:06:08,light snow
499,Santa Maria,-29.6842,-53.8069,78.98,46,0,4.88,BR,2021-02-06 18:02:23,clear sky
500,Erenhot,43.6475,111.9767,2.25,83,0,1.72,CN,2021-02-06 18:06:08,clear sky
501,Sao Joao Da Barra,-21.6403,-41.0511,75.2,78,75,13.8,BR,2021-02-06 18:06:09,broken clouds
502,Batemans Bay,-35.7167,150.1833,62.01,94,1,1.01,AU,2021-02-06 18:06:09,clear sky
503,Kibala,9.1104,18.3463,89.6,20,0,4.18,TD,2021-02-06 18:06:09,clear sky
504,Ust-Ilimsk,58.0006,102.6619,7.38,94,100,5.84,RU,2021-02-06 18:06:09,overcast clouds
505,Misratah,32.3754,15.0925,70.92,33,50,12.35,LY,2021-02-06 18:06:09,scattered clouds
506,Hof,50.3167,11.9167,32.0,93,90,9.22,DE,2021-02-06 18:06:09,light snow
507,Tsilna,54.5953,48.1414,3.2,66,86,15.66,RU,2021-02-06 18:06:09,overcast clouds
508,Morondava,-20.2833,44.2833,83.46,76,96,5.1,MG,2021-02-06 18:04:49,light rain
509,Makakilo City,21.3469,-158.0858,69.8,60,90,4.61,US,2021-02-06 18:06:09,overcast clouds
510,Agua Branca,-5.8922,-42.6361,91.78,38,25,3.2,BR,2021-02-06 18:06:09,scattered clouds
511,Ovalle,-30.5983,-71.2003,82.74,31,34,9.91,CL,2021-02-06 18:04:14,scattered clouds
512,Sola,-13.8833,167.55,81.72,74,4,5.37,VU,2021-02-06 18:06:10,clear sky
513,Mehendiganj,22.8167,90.5333,68.2,50,0,3.27,BD,2021-02-06 18:06:10,clear sky
514,Grootfontein,-19.5667,18.1167,72.3,75,78,8.37,NA,2021-02-06 18:06:10,light rain
515,Ust-Tsilma,65.441,52.1498,-22.83,85,98,9.84,RU,2021-02-06 18:02:00,overcast clouds
516,Derbent,42.0678,48.2899,39.85,70,0,12.77,RU,2021-02-06 18:06:10,clear sky
517,Matara,5.9485,80.5353,76.17,88,95,11.92,LK,2021-02-06 18:06:10,overcast clouds
518,Balsas,-7.5325,-46.0356,78.76,77,100,0.76,BR,2021-02-06 18:06:10,overcast clouds
519,Vanimo,-2.6741,141.3028,76.98,87,98,5.32,PG,2021-02-06 18:06:10,moderate rain
520,Savannah Bight,16.45,-85.85,86.0,62,1,8.59,HN,2021-02-06 18:06:10,clear sky
521,Kushima,31.4583,131.2333,46.0,93,1,8.01,JP,2021-02-06 18:06:11,clear sky
522,Pilibanga,29.4916,74.079,53.11,52,0,2.8,IN,2021-02-06 18:06:11,clear sky
523,Aksha,50.2814,113.2867,-5.33,86,58,4.0,RU,2021-02-06 18:06:11,snow
524,Ust-Kuyga,70.0167,135.6,-26.91,83,100,2.93,RU,2021-02-06 18:06:11,overcast clouds
525,Florianopolis,-27.6146,-48.5012,82.4,51,0,18.41,BR,2021-02-06 18:06:11,clear sky
526,Sao Raimundo Das Mangabeiras,-7.0219,-45.4811,84.2,54,100,6.29,BR,2021-02-06 18:06:11,overcast clouds
527,Chapais,49.7834,-74.8492,17.6,67,75,13.8,CA,2021-02-06 18:06:11,light snow
528,Kuminskiy,58.6667,66.5667,34.02,97,100,12.62,RU,2021-02-06 18:06:11,light rain
529,Lusambo,-4.9667,23.45,72.72,92,100,2.42,CD,2021-02-06 18:06:11,overcast clouds
530,Mumford,5.2618,-0.759,81.64,82,34,14.25,GH,2021-02-06 18:06:11,scattered clouds
531,Kokomo,40.4864,-86.1336,21.2,53,1,11.5,US,2021-02-06 18:01:39,clear sky
532,Ostrovnoy,68.0531,39.5131,11.08,93,100,9.73,RU,2021-02-06 18:06:11,overcast clouds
533,Dudinka,69.4058,86.1778,-31.02,81,0,9.82,RU,2021-02-06 18:06:11,clear sky
534,Johnstown,40.3267,-78.922,28.99,43,1,17.27,US,2021-02-06 18:06:12,clear sky
535,Otacilio Costa,-27.4831,-50.1219,77.61,33,0,4.65,BR,2021-02-06 18:06:12,clear sky
536,Prince Rupert,54.3161,-130.3201,37.4,93,90,2.3,CA,2021-02-06 18:05:12,overcast clouds
537,Narsaq,60.9167,-46.05,33.8,25,1,24.16,GL,2021-02-06 18:06:12,clear sky
538,Vila,42.0304,-8.1588,45.0,82,72,5.5,PT,2021-02-06 18:06:12,broken clouds
539,Jiuquan,39.7432,98.5174,28.42,67,21,0.4,CN,2021-02-06 18:06:12,few clouds
540,Nantucket,41.2835,-70.0995,42.8,61,1,18.41,US,2021-02-06 18:01:35,clear sky
541,Mukhen,48.1,136.1,-12.73,89,100,1.32,RU,2021-02-06 18:06:12,overcast clouds
542,Urucara,-2.5364,-57.76,92.1,50,60,2.13,BR,2021-02-06 18:06:12,broken clouds
543,Patu,-6.11,-37.6367,97.61,25,76,10.58,BR,2021-02-06 18:06:12,broken clouds
544,Vestmannaeyjar,63.4427,-20.2734,37.4,75,20,29.93,IS,2021-02-06 18:06:12,few clouds
545,Iracoubo,5.4802,-53.2011,79.32,85,93,15.5,GF,2021-02-06 18:06:12,overcast clouds
546,Jutai,-5.1833,-68.9,90.18,55,99,1.57,BR,2021-02-06 18:06:13,overcast clouds
547,Assiniboia,49.6334,-105.9845,-20.2,57,54,3.44,CA,2021-02-06 18:01:33,broken clouds
548,Rundu,-17.9333,19.7667,73.69,76,100,3.51,NA,2021-02-06 18:06:13,overcast clouds
549,Rio Claro,-22.4114,-47.5614,86.0,43,35,3.0,BR,2021-02-06 18:06:13,scattered clouds
550,Asau,46.4333,26.4,30.0,75,100,3.96,RO,2021-02-06 18:06:13,overcast clouds
551,Kainantu,-6.2887,145.8655,61.93,95,100,1.72,PG,2021-02-06 18:06:13,overcast clouds
552,Kharan,28.5833,65.4167,55.78,27,0,3.74,PK,2021-02-06 18:01:38,clear sky
553,Moranbah,-22.0016,148.0466,76.41,80,100,10.31,AU,2021-02-06 18:06:13,overcast clouds
554,Tchaourou,8.8865,2.5975,88.81,18,99,3.31,BJ,2021-02-06 18:06:13,overcast clouds
555,Vila Franca Do Campo,37.7167,-25.4333,62.01,88,75,18.41,PT,2021-02-06 18:06:13,broken clouds
556,Kyabe,9.4515,18.9449,81.3,15,18,4.94,TD,2021-02-06 18:06:13,few clouds
557,Krasnovishersk,60.4078,57.082,10.17,95,100,5.79,RU,2021-02-06 18:06:13,snow
558,Russell,32.3502,-85.1999,48.2,66,90,9.22,US,2021-02-06 18:06:13,overcast clouds
559,Alta Floresta,-9.8756,-56.0861,80.6,89,75,5.75,BR,2021-02-06 18:06:14,broken clouds
560,Tupik,54.4253,119.9327,-20.79,82,0,1.95,RU,2021-02-06 18:06:14,clear sky
561,Kamenka,51.3223,42.7678,16.0,80,100,13.02,RU,2021-02-06 18:06:14,overcast clouds
562,Ayr,55.4627,-4.6339,39.2,81,75,14.97,GB,2021-02-06 18:06:06,broken clouds
563,Bodden Town,19.2833,-81.25,86.0,74,40,13.8,KY,2021-02-06 18:06:14,scattered clouds
564,Luwuk,-0.9516,122.7875,77.74,72,100,3.15,ID,2021-02-06 18:06:14,overcast clouds
565,Chincha Alta,-13.4099,-76.1323,75.99,83,75,10.36,PE,2021-02-06 18:06:14,broken clouds
566,Tekeli,44.83,78.8239,34.34,76,96,10.98,KZ,2021-02-06 18:06:14,light snow
567,Dargaville,-35.9333,173.8833,57.09,86,97,3.4,NZ,2021-02-06 18:06:14,overcast clouds
568,Bowmore,34.9421,-79.3031,52.0,37,75,8.05,US,2021-02-06 18:06:14,broken clouds
569,Astana,51.1801,71.446,32.0,86,90,24.61,KZ,2021-02-06 18:06:14,snow
570,Waingapu,-9.6567,120.2641,77.95,80,100,6.13,ID,2021-02-06 18:06:14,overcast clouds
571,Padang,-0.9492,100.3543,75.2,83,20,3.44,ID,2021-02-06 18:01:30,few clouds
572,Plettenberg Bay,-34.0527,23.3716,68.67,83,7,5.61,ZA,2021-02-06 18:06:15,clear sky
573,Pervomayskiy,53.2485,40.2871,-2.16,92,89,9.66,RU,2021-02-06 18:06:15,overcast clouds
574,Fairbanks,64.8378,-147.7164,-9.0,77,90,0.76,US,2021-02-06 18:02:08,light snow
575,Mukhtolovo,55.4644,43.1953,-4.05,91,100,10.09,RU,2021-02-06 18:06:15,overcast clouds
576,Yantal,56.8471,105.2542,7.18,93,100,4.27,RU,2021-02-06 18:06:15,overcast clouds
577,Den Helder,52.9599,4.7593,34.0,75,90,27.63,NL,2021-02-06 18:06:15,overcast clouds
578,Auki,-8.7676,160.7034,78.84,85,100,10.63,SB,2021-02-06 18:06:15,moderate rain
579,Lasa,46.6166,10.7002,42.01,93,40,6.91,IT,2021-02-06 18:06:15,scattered clouds
580,Nakonde,-9.3421,32.745,62.64,93,94,3.85,ZM,2021-02-06 18:06:15,overcast clouds
581,Yarada,17.65,83.2667,68.0,77,0,2.3,IN,2021-02-06 18:06:15,mist
582,La Ronge,55.1001,-105.2842,-27.4,68,6,5.75,CA,2021-02-06 18:06:15,clear sky
583,Tubuala,9.5167,-79.0333,87.8,62,40,12.66,PA,2021-02-06 18:06:15,scattered clouds
584,Buchanan,5.8808,-10.0467,78.8,94,75,8.14,LR,2021-02-06 18:06:16,broken clouds
585,Purepero,19.9167,-102.0167,70.0,64,20,6.91,MX,2021-02-06 18:06:16,few clouds
586,Baiyin,36.5583,104.2081,33.01,30,0,8.95,CN,2021-02-06 18:06:16,clear sky
587,Beloha,-25.1667,45.05,77.86,81,7,5.68,MG,2021-02-06 18:06:16,clear sky
588,Benghazi,32.1167,20.0667,65.1,54,59,9.91,LY,2021-02-06 18:06:16,broken clouds
589,Melo,-32.3667,-54.1833,81.84,43,0,6.91,UY,2021-02-06 18:06:16,clear sky
590,Dubbo,-32.25,148.6167,62.6,86,90,3.44,AU,2021-02-06 18:06:16,overcast clouds
591,Paka,4.6374,103.4368,77.0,88,71,2.3,MY,2021-02-06 18:06:16,broken clouds
592,Ornskoldsvik,63.2909,18.7153,21.2,93,90,6.91,SE,2021-02-06 18:06:16,overcast clouds
593,Hofn,64.2539,-15.2082,35.11,85,99,18.03,IS,2021-02-06 18:06:16,light snow
594,Santander,43.4647,-3.8044,51.01,71,75,8.05,ES,2021-02-06 18:06:16,broken clouds
595,Katherine,-14.4667,132.2667,77.0,94,75,5.75,AU,2021-02-06 18:06:17,light rain
596,Phuket,8.0,98.25,77.0,88,20,2.3,TH,2021-02-06 18:06:17,few clouds
597,Saint-Augustin,51.226,-58.6502,33.42,95,100,22.64,CA,2021-02-06 18:06:17,light snow
598,Isla Vista,34.4133,-119.861,60.8,63,1,3.44,US,2021-02-06 18:06:17,clear sky
599,Igarka,67.4667,86.5833,-15.83,88,99,10.94,RU,2021-02-06 18:06:17,overcast clouds
600,Acambay,19.9558,-99.8417,70.29,21,10,9.93,MX,2021-02-06 18:06:17,clear sky
601,Nome,64.5011,-165.4064,15.8,86,90,2.55,US,2021-02-06 18:06:17,light snow
602,Bavly,54.393,53.2602,-1.19,90,100,14.74,RU,2021-02-06 18:06:17,overcast clouds
603,Alice Springs,-23.7,133.8833,73.99,35,46,5.75,AU,2021-02-06 18:06:17,scattered clouds
604,Yeppoon,-23.1333,150.7333,75.2,78,90,1.14,AU,2021-02-06 18:06:17,overcast clouds
605,Muros,42.7762,-9.0603,51.01,67,9,3.0,ES,2021-02-06 18:06:17,clear sky
606,Iranshahr,27.2025,60.6848,66.2,19,0,0.58,IR,2021-02-06 18:06:18,clear sky
607,Sahbuz,39.4072,45.5739,35.6,87,20,9.22,AZ,2021-02-06 18:06:18,few clouds
608,Mwinilunga,-11.7358,24.4293,66.85,90,75,2.93,ZM,2021-02-06 18:06:18,moderate rain
609,Caravelas,-17.7125,-39.2481,83.12,76,94,10.6,BR,2021-02-06 18:06:18,overcast clouds
610,Sovetskoye,52.2861,85.4131,31.51,98,99,5.28,RU,2021-02-06 18:06:18,overcast clouds
611,Elko,41.0002,-115.5012,41.0,52,1,9.22,US,2021-02-06 18:06:18,clear sky
612,Pleasant Point,-44.2667,171.1333,46.78,94,9,0.83,NZ,2021-02-06 18:06:18,clear sky
613,Chicama,-7.8447,-79.1469,71.6,83,75,9.22,PE,2021-02-06 18:06:18,fog
614,Kaka,37.3482,59.6143,50.63,78,100,4.99,TM,2021-02-06 18:06:18,overcast clouds
615,Millet,53.1001,-113.4687,-14.01,76,100,3.44,CA,2021-02-06 18:02:17,overcast clouds
616,Olafsvik,64.8945,-23.7142,36.27,78,100,17.54,IS,2021-02-06 18:06:19,overcast clouds
617,Cubara,7.0008,-72.1085,78.75,66,98,0.69,CO,2021-02-06 18:06:19,overcast clouds
618,Mushie,-3.0167,16.9,78.57,74,78,1.25,CD,2021-02-06 18:06:19,broken clouds
619,Kasongo,-4.45,26.6667,71.83,94,100,1.21,CD,2021-02-06 18:06:19,moderate rain
620,Volovo,48.5246,23.5056,37.99,89,100,5.99,UA,2021-02-06 18:06:19,overcast clouds
621,Rockport,28.0206,-97.0544,64.4,82,90,10.36,US,2021-02-06 18:03:58,haze
622,Praya,14.9215,-23.5087,71.6,60,75,23.02,CV,2021-02-06 18:06:19,broken clouds
623,Williamsport,41.2412,-77.0011,37.0,30,1,23.02,US,2021-02-06 18:01:20,clear sky
624,Serebryansk,49.6925,83.2892,28.4,80,40,11.18,KZ,2021-02-06 18:06:19,scattered clouds
625,Tarko-Sale,64.9225,77.785,-1.07,92,100,14.99,RU,2021-02-06 18:06:19,overcast clouds
626,Angola,-12.5,18.5,68.25,86,100,2.39,AO,2021-02-06 18:06:19,overcast clouds
627,Cabo San Lucas,22.8909,-109.9124,78.01,56,1,6.91,MX,2021-02-06 18:05:29,clear sky
628,Sinop,41.7711,34.8709,48.76,55,1,7.18,TR,2021-02-06 18:06:20,clear sky
629,Araouane,18.9048,-3.5265,82.33,16,100,13.22,ML,2021-02-06 18:06:20,overcast clouds
630,Kruszwica,52.6756,18.3313,19.99,67,0,6.91,PL,2021-02-06 18:06:20,clear sky
631,Kalmunai,7.4167,81.8167,76.73,88,66,9.64,LK,2021-02-06 18:06:20,broken clouds
632,Taboao Da Serra,-23.6261,-46.7917,78.8,50,40,11.5,BR,2021-02-06 18:02:30,scattered clouds
633,Banjar,-8.19,114.9675,77.0,100,20,2.3,ID,2021-02-06 18:06:20,few clouds
634,Pasadena,29.6911,-95.2091,61.0,72,90,5.75,US,2021-02-06 18:06:20,overcast clouds
635,Mogadishu,2.0371,45.3438,77.34,78,0,19.64,SO,2021-02-06 18:06:20,clear sky
636,Kautokeino,69.0125,23.0412,12.63,93,78,6.78,NO,2021-02-06 18:06:20,broken clouds
637,Roald,62.5833,6.1333,26.6,63,0,16.11,NO,2021-02-06 18:06:20,clear sky
638,Port Augusta,-32.5,137.7667,64.4,82,75,12.66,AU,2021-02-06 18:06:20,broken clouds
